q_200K	E_200K	int_200K	err_200K
0.4082167229195772	3.5	0.6944834740429805	0.05542990259051559
0.4082167229195772	3.75	0.7253324814415547	0.06567271491096734
0.4082167229195772	4	0.6582089274381924	0.06276158168504936
0.4082167229195772	4.25	0.5802899353889236	0.06886778040996749
0.4082167229195772	4.5	0.6498732106181356	0.07311648328654904
0.4082167229195772	4.75	0.4135082065368405	0.1067673683094236
0.4082167229195772	5	0.5272547654169476	0.1209605473828596
0.4432453668493806	-2.75	2.131155519090917	0.07824242450474207
0.4432453668493806	-2.5	2.499865940254518	0.08490509487891329
0.4432453668493806	-2.25	2.989809462717476	0.09307442003155295
0.4432453668493806	-2	3.758017021535459	0.1045976274128562
0.4432453668493806	-1.75	4.861603294467701	0.1192585503038795
0.4432453668493806	-0.5	19.53980524576847	0.2266706571265876
0.4432453668493806	-0.25	20.85646736608568	0.2347571304288825
0.4432453668493806	0	21.55891796354179	0.239322471576819
0.4432453668493806	0.25	21.32546966303329	0.2386497390936371
0.4432453668493806	0.5	20.19237618903351	0.2328658908416895
0.4432453668493806	0.75	17.88479649759977	0.219761464305876
0.4432453668493806	1	14.77838513855229	0.2002882007873491
0.4432453668493806	1.25	9.647739904127672	0.1622774966773078
0.4432453668493806	2.5	0.8266070600872012	0.05146525956519176
0.4432453668493806	2.75	0.6288410730155035	0.04503509297436575
0.4432453668493806	3	0.7072535343476098	0.04790424489325039
0.4432453668493806	3.25	0.6169395164361472	0.04487854245467552
0.4432453668493806	3.75	0.5647387449128245	0.05011635369847248
0.4432453668493806	4	0.7022638772214802	0.05605102505438383
0.4432453668493806	4.25	0.6629167483491963	0.06321027378831927
0.4432453668493806	4.5	0.562500523605075	0.05833228914071146
0.4432453668493806	4.75	0.4970196160395376	0.06416499064100875
0.4432453668493806	5	0.5002097805297276	0.06457684662906693
0.4432453668493806	5.25	0.5308779899011844	0.1217917706003353
0.4680522064762591	-3	1.83559459215896	0.07239288494364779
0.4680522064762591	-2	3.319005457157198	0.09202310757053205
0.4680522064762591	-1.75	4.172766516944327	0.1034245349465347
0.4680522064762591	-1.5	6.466105170208387	0.129072313434153
0.4680522064762591	-1.25	11.12806131871364	0.1697518393235321
0.4680522064762591	-1	15.24996519433552	0.1992093785961171
0.4680522064762591	-0.75	18.20794282170196	0.2182334947472543
0.4680522064762591	1.5	3.899250553188715	0.1034820521542976
0.4680522064762591	1.75	1.098645321568438	0.05507346857150761
0.4680522064762591	2	0.7500664205062605	0.04565064124739962
0.4680522064762591	2.25	0.7501470831928488	0.04573946133281922
0.4680522064762591	2.5	0.7496668192660157	0.04588153492225751
0.4680522064762591	2.75	0.6341144344614135	0.04237159518926059
0.4680522064762591	3.5	0.6447824694978826	0.04605907885697443
0.4680522064762591	3.75	0.6115162138820796	0.04496239520459192
0.4680522064762591	4	0.5796518792236628	0.04394642060855871
0.4680522064762591	4.25	0.5904592119628879	0.05159249280658054
0.4680522064762591	4.5	0.5572256241211062	0.05024698573497696
0.4680522064762591	4.75	0.5664061938924372	0.05873730823839082
0.4680522064762591	5	0.5281000669500111	0.05694991791388321
0.4680522064762591	5.25	0.6462475939596024	0.07364678577381371
0.4680522064762591	5.5	0.4447618445113514	0.06398367410537725
0.4680522064762591	5.75	0.5664984168529248	0.1266729034390233
0.5016774331769702	-3	1.738684779108522	0.06595596724538653
0.5016774331769702	-2.75	2.005230794911747	0.07098851602009185
0.5016774331769702	-2.5	2.070939444190934	0.07232460441553372
0.5016774331769702	-2.25	2.872937434142396	0.08539439856099315
0.5016774331769702	-1.25	11.22085513362034	0.1701832242939337
0.5016774331769702	-1	15.8072934904153	0.2025417461384328
0.5016774331769702	-0.75	18.60579901515318	0.2202705635978011
0.5016774331769702	-0.5	21.15065843569358	0.2355226634285935
0.5016774331769702	-0.25	21.93087899232261	0.2404248245830269
0.5016774331769702	0	21.99483646640264	0.2413868220521583
0.5016774331769702	0.25	21.71513874492202	0.2404693335892998
0.5016774331769702	0.5	20.35963890197072	0.2334679451327899
0.5016774331769702	0.75	18.19221758992135	0.2212827893296613
0.5016774331769702	1	14.50237752096129	0.198103334795178
0.5016774331769702	1.25	9.682996815469364	0.1623464373740729
0.5016774331769702	1.5	3.925333514191574	0.1036299031214664
0.5016774331769702	1.75	0.9866701147057724	0.05207807637024918
0.5016774331769702	2	0.8044560009761371	0.04716129298762693
0.5016774331769702	2.25	0.7178265211531437	0.0446935240566641
0.5016774331769702	3	0.5423574665393447	0.03924574086447537
0.5016774331769702	3.25	0.532428593960861	0.03904226332956498
0.5016774331769702	3.5	0.5182438076521889	0.03863010765841893
0.5016774331769702	3.75	0.5798742316216956	0.04100661373244232
0.5016774331769702	4.25	0.5995058013028627	0.04481203095735345
0.5016774331769702	4.5	0.5292554553979288	0.04224183848179076
0.5016774331769702	4.75	0.5569177555494638	0.05042481510715596
0.5016774331769702	5	0.4652277382079009	0.04629549403496935
0.5016774331769702	5.25	0.4331493541196001	0.0517741311430242
0.5016774331769702	5.5	0.4613175892159017	0.05363011015268166
0.5016774331769702	5.75	0.3998573488691925	0.05832521689173951
0.5016774331769702	6	0.4564409867885774	0.114110256416188
0.5016774331769702	6.25	0.5172219181750036	0.121910386081608
0.5289499213215867	-2.5	2.544212684588657	0.08006270361498484
0.5289499213215867	-2.25	2.874140809348468	0.08528123057032251
0.5289499213215867	-2	3.390044695766642	0.09285998423709636
0.5289499213215867	-1.75	4.2202474214703	0.1038409512993548
